1	53	1		13	1		2021-22
1	19	1		5	1		2021-22
1	11	1		7	1		2021-22
1	4	1		21	1		2021-22
2	21	2		14	1		2021-22
2	13	2		61	1		2021-22
2	7	2		12	1		2021-22
2	5	2		3	1		2021-22
3	61	2		16	1		2021-22
3	14	2		9	1		2021-22
3	12	2		15	1		2021-22
3	3	2		60	1		2021-22
4	16	2		8	1		2021-22
4	60	2		2	1		2021-22
4	15	2		6	1		2021-22
4	9	2		10	1		2021-22
5	10	2		4	2		2021-22
5	8	2		53	2		2021-22
5	6	2		11	2		2021-22
5	2	2		19	2		2021-22
6	21	3		9	3		2021-22
6	13	3		16	3		2021-22
6	7	3		15	3		2021-22
6	5	3		60	3		2021-22
7	61	3		8	3		2021-22
7	14	3		10	3		2021-22
7	12	3		6	3		2021-22
7	3	3		2	3		2021-22
8	16	4		53	3		2021-22
8	60	4		19	3		2021-22
8	15	4		11	3		2021-22
8	9	4		4	3		2021-22
9	10	4		21	4		2021-22
9	8	4		13	4		2021-22
9	6	4		7	4		2021-22
9	2	4		5	4		2021-22
10	53	4		61	4		2021-22
10	19	4		3	4		2021-22
10	11	4		12	4		2021-22
10	4	4		14	4		2021-22
11	21	5		4	5		2021-22
11	13	5		53	5		2021-22
11	7	5		11	5		2021-22
11	5	5		19	5		2021-22
12	61	5		13	6		2021-22
12	14	5		21	6		2021-22
12	12	5		7	6		2021-22
12	3	5		5	6		2021-22
13	16	5		61	6		2021-22
13	60	5		3	6		2021-22
13	15	5		12	6		2021-22
13	9	5		14	6		2021-22
14	10	5		9	6		2021-22
14	8	5		16	6		2021-22
14	6	5		15	6		2021-22
14	2	5		60	6		2021-22
15	53	6		8	6		2021-22
15	19	6		2	6		2021-22
15	11	6		6	6		2021-22
15	4	6		10	6		2021-22
16	16	7		13	7		2021-22
16	60	7		5	7		2021-22
16	15	7		7	7		2021-22
16	9	7		21	7		2021-22
17	10	7		14	7		2021-22
17	8	7		61	7		2021-22
17	6	7		12	7		2021-22
17	2	7		3	7		2021-22
18	53	7		16	8		2021-22
18	19	7		60	8		2021-22
18	11	7		15	8		2021-22
18	4	7		9	8		2021-22
19	21	8		10	8		2021-22
19	13	8		8	8		2021-22
19	7	8		6	8		2021-22
19	5	8		2	8		2021-22
20	61	8		53	8		2021-22
20	14	8		4	8		2021-22
20	12	8		11	8		2021-22
20	3	8		19	8		2021-22
21	53	9		10	9		2021-22
21	16	9		21	9		2021-22
21	61	9		14	9		2021-22
21	13	9		9	9		2021-22
22	8	9		4	9		2021-22
22	6	9		19	9		2021-22
23	15	9		5	9		2021-22
23	12	9		3	9		2021-22
23	11	9		2	9		2021-22
23	7	9		60	9		2021-22
24	21	10		16	10		2021-22
24	14	10		61	10		2021-22
24	10	10		53	10		2021-22
24	9	10		13	10		2021-22
25	60	10		7	10		2021-22
25	5	10		15	10		2021-22
25	3	10		12	10		2021-22
25	2	10		11	10		2021-22
26	19	10		6	10		2021-22
26	4	10		8	10		2021-22
27	16	11		4	11		2021-22
27	61	11		21	11		2021-22
27	13	11		14	11		2021-22
27	8	11		10	11		2021-22
28	53	11		9	11		2021-22
28	11	11		60	11		2021-22
29	15	11		19	11		2021-22
29	12	11		5	11		2021-22
29	7	11		3	11		2021-22
29	6	11		2	11		2021-22
30	21	12		61	12		2021-22
30	14	12		13	12		2021-22
30	10	12		8	12		2021-22
30	4	12		16	12		2021-22
31	19	12		15	12		2021-22
31	5	12		12	12		2021-22
31	3	12		7	12		2021-22
31	2	12		6	12		2021-22
32	60	12		11	12		2021-22
32	9	12		53	12		2021-22
33	53	13		14	13		2021-22
33	16	13		10	13		2021-22
33	61	13		4	13		2021-22
33	8	13		9	13		2021-22
34	13	13		21	13		2021-22
34	7	13		5	13		2021-22
35	15	13		2	13		2021-22
35	12	13		19	13		2021-22
35	11	13		3	13		2021-22
35	6	13		60	13		2021-22
36	14	14		53	14		2021-22
36	10	14		16	14		2021-22
36	9	14		8	14		2021-22
36	4	14		61	14		2021-22
37	19	14		12	14		2021-22
37	60	14		6	14		2021-22
37	3	14		11	14		2021-22
37	2	14		15	14		2021-22
38	21	14		13	14		2021-22
38	5	14		7	14		2021-22
39	53	15		4	15		2021-22
39	16	15		14	15		2021-22
39	13	15		10	15		2021-22
39	8	15		21	15		2021-22
40	61	15		9	15		2021-22
40	12	15		60	15		2021-22
41	15	15		3	15		2021-22
41	11	15		19	15		2021-22
41	7	15		2	15		2021-22
41	6	15		5	15		2021-22
42	21	16		8	16		2021-22
42	14	16		16	16		2021-22
42	10	16		13	16		2021-22
42	4	16		53	16		2021-22
43	19	16		11	16		2021-22
43	5	16		6	16		2021-22
43	3	16		15	16		2021-22
43	2	16		7	16		2021-22
44	60	16		12	16		2021-22
44	9	16		61	16		2021-22
45	53	17		21	17		2021-22
45	61	17		10	17		2021-22
45	13	17		4	17		2021-22
45	8	17		14	17		2021-22
46	16	17		9	17		2021-22
46	15	17		60	17		2021-22
47	12	17		2	17		2021-22
47	11	17		5	17		2021-22
47	7	17		19	17		2021-22
47	6	17		3	17		2021-22
48	21	18		53	18		2021-22
48	14	18		8	18		2021-22
48	10	18		61	18		2021-22
48	4	18		13	18		2021-22
49	19	18		7	18		2021-22
49	5	18		11	18		2021-22
49	3	18		6	18		2021-22
49	2	18		12	18		2021-22
50	60	18		15	18		2021-22
50	9	18		16	18		2021-22
51	53	19		13	19		2021-22
51	19	19		5	19		2021-22
51	11	19		7	19		2021-22
51	4	19		21	19		2021-22
52	21	20		14	19		2021-22
52	13	20		61	19		2021-22
52	7	20		12	19		2021-22
52	5	20		3	19		2021-22
53	61	20		16	19		2021-22
53	14	20		9	19		2021-22
53	12	20		15	19		2021-22
53	3	20		60	19		2021-22
54	16	20		8	19		2021-22
54	60	20		2	19		2021-22
54	15	20		6	19		2021-22
54	9	20		10	19		2021-22
55	10	20		4	20		2021-22
55	8	20		53	20		2021-22
55	6	20		11	20		2021-22
55	2	20		19	20		2021-22
56	21	21		9	21		2021-22
56	13	21		16	21		2021-22
56	7	21		15	21		2021-22
56	5	21		60	21		2021-22
57	61	21		8	21		2021-22
57	14	21		10	21		2021-22
57	12	21		6	21		2021-22
57	3	21		2	21		2021-22
58	16	22		53	21		2021-22
58	60	22		19	21		2021-22
58	15	22		11	21		2021-22
58	9	22		4	21		2021-22
59	10	22		21	22		2021-22
59	8	22		13	22		2021-22
59	6	22		7	22		2021-22
59	2	22		5	22		2021-22
60	53	22		61	22		2021-22
60	19	22		3	22		2021-22
60	11	22		12	22		2021-22
60	4	22		14	22		2021-22
61	21	23		4	23		2021-22
61	13	23		53	23		2021-22
61	7	23		11	23		2021-22
61	5	23		19	23		2021-22
62	61	23		13	24		2021-22
62	14	23		21	24		2021-22
62	12	23		7	24		2021-22
62	3	23		5	24		2021-22
63	16	23		61	24		2021-22
63	60	23		3	24		2021-22
63	15	23		12	24		2021-22
63	9	23		14	24		2021-22
64	10	23		9	24		2021-22
64	8	23		16	24		2021-22
64	6	23		15	24		2021-22
64	2	23		60	24		2021-22
65	53	24		8	24		2021-22
65	19	24		2	24		2021-22
65	11	24		6	24		2021-22
65	4	24		10	24		2021-22
66	16	25		13	25		2021-22
66	60	25		5	25		2021-22
66	15	25		7	25		2021-22
66	9	25		21	25		2021-22
67	10	25		14	25		2021-22
67	8	25		61	25		2021-22
67	6	25		12	25		2021-22
67	2	25		3	25		2021-22
68	53	25		16	26		2021-22
68	19	25		60	26		2021-22
68	11	25		15	26		2021-22
68	4	25		9	26		2021-22
69	21	26		10	26		2021-22
69	13	26		8	26		2021-22
69	7	26		6	26		2021-22
69	5	26		2	26		2021-22
70	61	26		53	26		2021-22
70	14	26		4	26		2021-22
70	12	26		11	26		2021-22
70	3	26		19	26		2021-22
71	53	27		6	27		2021-22
71	16	27		7	27		2021-22
71	61	27		12	27		2021-22
71	13	27		15	27		2021-22
72	10	27		19	27		2021-22
72	8	27		11	27		2021-22
73	21	27		60	27		2021-22
73	14	27		3	27		2021-22
73	9	27		5	27		2021-22
73	4	27		2	27		2021-22
74	15	28		13	28		2021-22
74	12	28		61	28		2021-22
74	7	28		16	28		2021-22
74	6	28		53	28		2021-22
75	60	28		21	28		2021-22
75	5	28		9	28		2021-22
75	3	28		14	28		2021-22
75	2	28		4	28		2021-22
76	19	28		10	28		2021-22
76	11	28		8	28		2021-22
77	16	29		11	29		2021-22
77	61	29		7	29		2021-22
77	13	29		12	29		2021-22
77	8	29		6	29		2021-22
78	53	29		15	29		2021-22
78	4	29		60	29		2021-22
79	21	29		3	29		2021-22
79	14	29		5	29		2021-22
79	10	29		2	29		2021-22
79	9	29		19	29		2021-22
80	12	30		13	30		2021-22
80	11	30		16	30		2021-22
80	7	30		61	30		2021-22
80	6	30		8	30		2021-22
81	19	30		9	30		2021-22
81	5	30		14	30		2021-22
81	3	30		21	30		2021-22
81	2	30		10	30		2021-22
82	60	30		4	30		2021-22
82	15	30		53	30		2021-22
83	53	31		12	31		2021-22
83	16	31		6	31		2021-22
83	61	31		11	31		2021-22
83	8	31		15	31		2021-22
84	21	31		5	31		2021-22
84	13	31		7	31		2021-22
85	14	31		19	31		2021-22
85	10	31		60	31		2021-22
85	9	31		2	31		2021-22
85	4	31		3	31		2021-22
86	15	32		8	32		2021-22
86	12	32		53	32		2021-22
86	11	32		61	32		2021-22
86	6	32		16	32		2021-22
87	19	32		14	32		2021-22
87	60	32		10	32		2021-22
87	3	32		4	32		2021-22
87	2	32		9	32		2021-22
88	7	32		13	32		2021-22
88	5	32		21	32		2021-22
89	53	33		7	33		2021-22
89	16	33		15	33		2021-22
89	13	33		11	33		2021-22
89	8	33		12	33		2021-22
90	61	33		6	33		2021-22
90	14	33		2	33		2021-22
91	21	33		19	33		2021-22
91	10	33		3	33		2021-22
91	9	33		60	33		2021-22
91	4	33		5	33		2021-22
92	15	34		16	34		2021-22
92	12	34		8	34		2021-22
92	11	34		13	34		2021-22
92	7	34		53	34		2021-22
93	19	34		21	34		2021-22
93	60	34		9	34		2021-22
93	5	34		4	34		2021-22
93	3	34		10	34		2021-22
94	6	34		61	34		2021-22
94	2	34		14	34		2021-22
95	53	35		11	35		2021-22
95	61	35		15	35		2021-22
95	13	35		6	35		2021-22
95	8	35		7	35		2021-22
96	16	35		12	35		2021-22
96	9	35		3	35		2021-22
97	21	35		2	35		2021-22
97	14	35		60	35		2021-22
97	10	35		5	35		2021-22
97	4	35		19	35		2021-22
98	15	36		61	36		2021-22
98	11	36		53	36		2021-22
98	7	36		8	36		2021-22
98	6	36		13	36		2021-22
99	19	36		4	36		2021-22
99	60	36		14	36		2021-22
99	5	36		10	36		2021-22
99	2	36		21	36		2021-22
100	12	36		16	36		2021-22
100	3	36		9	36		2021-22
101	53	37		13	37		2021-22
101	19	37		5	37		2021-22
101	11	37		7	37		2021-22
101	4	37		21	37		2021-22
102	21	38		14	37		2021-22
102	13	38		61	37		2021-22
102	7	38		12	37		2021-22
102	5	38		3	37		2021-22
103	61	38		16	37		2021-22
103	14	38		9	37		2021-22
103	12	38		15	37		2021-22
103	3	38		60	37		2021-22
104	16	38		8	37		2021-22
104	60	38		2	37		2021-22
104	15	38		6	37		2021-22
104	9	38		10	37		2021-22
105	10	38		4	38		2021-22
105	8	38		53	38		2021-22
105	6	38		11	38		2021-22
105	2	38		19	38		2021-22
106	21	39		9	39		2021-22
106	13	39		16	39		2021-22
106	7	39		15	39		2021-22
106	5	39		60	39		2021-22
107	61	39		8	39		2021-22
107	14	39		10	39		2021-22
107	12	39		6	39		2021-22
107	3	39		2	39		2021-22
108	16	40		53	39		2021-22
108	60	40		19	39		2021-22
108	15	40		11	39		2021-22
108	9	40		4	39		2021-22
109	10	40		21	40		2021-22
109	8	40		13	40		2021-22
109	6	40		7	40		2021-22
109	2	40		5	40		2021-22
110	53	40		61	40		2021-22
110	19	40		3	40		2021-22
110	11	40		12	40		2021-22
110	4	40		14	40		2021-22
111	21	41		4	41		2021-22
111	13	41		53	41		2021-22
111	7	41		11	41		2021-22
111	5	41		19	41		2021-22
112	61	41		13	42		2021-22
112	14	41		21	42		2021-22
112	12	41		7	42		2021-22
112	3	41		5	42		2021-22
113	16	41		61	42		2021-22
113	60	41		3	42		2021-22
113	15	41		12	42		2021-22
113	9	41		14	42		2021-22
114	10	41		9	42		2021-22
114	8	41		16	42		2021-22
114	6	41		15	42		2021-22
114	2	41		60	41		2021-22
115	53	42		8	42		2021-22
115	19	42		2	42		2021-22
115	11	42		6	42		2021-22
115	4	42		10	42		2021-22
116	16	43		13	43		2021-22
116	60	43		5	43		2021-22
116	15	43		7	43		2021-22
116	9	43		21	43		2021-22
117	10	43		14	43		2021-22
117	8	43		61	43		2021-22
117	6	43		12	43		2021-22
117	2	43		3	43		2021-22
118	53	43		16	44		2021-22
118	19	43		60	44		2021-22
118	11	43		15	44		2021-22
118	4	43		9	44		2021-22
119	21	44		10	44		2021-22
119	13	44		8	44		2021-22
119	7	44		6	44		2021-22
119	5	44		2	44		2021-22
120	61	44		53	44		2021-22
120	14	44		4	44		2021-22
120	12	44		11	44		2021-22
120	3	44		19	44		2021-22
121	53	45		2	45		2021-22
121	16	45		5	45		2021-22
121	61	45		3	45		2021-22
121	13	45		60	45		2021-22
122	10	45		11	45		2021-22
122	8	45		19	45		2021-22
123	21	45		15	45		2021-22
123	14	45		12	45		2021-22
123	9	45		7	45		2021-22
123	4	45		6	45		2021-22
124	60	46		13	46		2021-22
124	5	46		16	46		2021-22
124	3	46		61	46		2021-22
124	2	46		53	46		2021-22
125	15	46		21	46		2021-22
125	12	46		14	46		2021-22
125	7	46		9	46		2021-22
125	6	46		4	46		2021-22
126	19	46		8	46		2021-22
126	11	46		10	46		2021-22
127	16	47		19	47		2021-22
127	61	47		5	47		2021-22
127	13	47		3	47		2021-22
127	8	47		2	47		2021-22
128	53	47		60	47		2021-22
128	4	47		15	47		2021-22
129	21	47		12	47		2021-22
129	14	47		7	47		2021-22
129	10	47		6	47		2021-22
129	9	47		11	47		2021-22
130	19	48		16	48		2021-22
130	5	48		61	48		2021-22
130	3	48		13	48		2021-22
130	2	48		8	48		2021-22
131	12	48		21	48		2021-22
131	11	48		9	48		2021-22
131	7	48		14	48		2021-22
131	6	48		10	48		2021-22
132	60	48		53	48		2021-22
132	15	48		4	48		2021-22
133	53	49		3	49		2021-22
133	16	49		2	49		2021-22
133	61	49		19	49		2021-22
133	8	49		60	49		2021-22
134	21	49		7	49		2021-22
134	13	49		5	49		2021-22
135	14	49		11	49		2021-22
135	10	49		15	49		2021-22
135	9	49		6	49		2021-22
135	4	49		12	49		2021-22
136	19	50		61	50		2021-22
136	60	50		8	50		2021-22
136	3	50		53	50		2021-22
136	2	50		16	50		2021-22
137	15	50		10	50		2021-22
137	12	50		4	50		2021-22
137	11	50		14	50		2021-22
137	6	50		9	50		2021-22
138	7	50		21	50		2021-22
138	5	50		13	50		2021-22
139	53	51		5	51		2021-22
139	16	51		60	51		2021-22
139	13	51		19	51		2021-22
139	8	51		3	51		2021-22
140	61	51		2	51		2021-22
140	14	51		6	51		2021-22
141	21	51		11	51		2021-22
141	10	51		12	51		2021-22
141	9	51		15	51		2021-22
141	4	51		7	51		2021-22
142	19	52		13	52		2021-22
142	60	52		16	52		2021-22
142	5	52		53	52		2021-22
142	3	52		8	52		2021-22
143	15	52		9	52		2021-22
143	12	52		10	52		2021-22
143	11	52		21	52		2021-22
143	7	52		4	52		2021-22
144	6	52		14	52		2021-22
144	2	52		61	52		2021-22
145	53	53		19	53		2021-22
145	61	53		60	53		2021-22
145	13	53		2	53		2021-22
145	8	53		5	53		2021-22
146	16	53		3	53		2021-22
146	9	53		12	53		2021-22
147	21	53		6	53		2021-22
147	14	53		15	53		2021-22
147	10	53		7	53		2021-22
147	4	53		11	53		2021-22
148	19	54		53	54		2021-22
148	60	54		61	54		2021-22
148	5	54		8	54		2021-22
148	2	54		13	54		2021-22
149	15	54		14	54		2021-22
149	11	54		4	54		2021-22
149	7	54		10	54		2021-22
149	6	54		21	54		2021-22
150	12	54		9	54		2021-22
150	3	54		16	54		2021-22
151	53	55		10	55		2021-22
151	16	55		21	55		2021-22
151	61	55		14	55		2021-22
151	13	55		9	55		2021-22
152	8	55		4	55		2021-22
152	6	55		19	55		2021-22
153	15	55		5	55		2021-22
153	12	55		3	55		2021-22
153	11	55		2	55		2021-22
153	7	55		60	55		2021-22
154	21	56		16	56		2021-22
154	14	56		61	56		2021-22
154	10	56		53	56		2021-22
154	9	56		13	56		2021-22
155	60	56		7	56		2021-22
155	5	56		15	56		2021-22
155	3	56		12	56		2021-22
155	2	56		11	56		2021-22
156	19	56		6	56		2021-22
156	4	56		8	56		2021-22
157	16	57		4	57		2021-22
157	61	57		21	57		2021-22
157	13	57		14	57		2021-22
157	8	57		10	57		2021-22
158	53	57		9	57		2021-22
158	11	57		60	57		2021-22
159	15	57		19	57		2021-22
159	12	57		5	57		2021-22
159	7	57		3	57		2021-22
159	6	57		2	57		2021-22
160	21	58		61	58		2021-22
160	14	58		13	58		2021-22
160	10	58		8	58		2021-22
160	4	58		16	58		2021-22
161	19	58		15	58		2021-22
161	5	58		12	58		2021-22
161	3	58		7	58		2021-22
161	2	58		6	58		2021-22
162	60	58		11	58		2021-22
162	9	58		53	58		2021-22
163	53	59		14	59		2021-22
163	16	59		10	59		2021-22
163	61	59		4	59		2021-22
163	8	59		9	59		2021-22
164	13	59		21	59		2021-22
164	7	59		5	59		2021-22
165	15	59		2	59		2021-22
165	12	59		19	59		2021-22
165	11	59		3	59		2021-22
165	6	59		60	59		2021-22
166	14	60		53	60		2021-22
166	10	60		16	60		2021-22
166	9	60		8	60		2021-22
166	4	60		61	60		2021-22
167	19	60		12	60		2021-22
167	60	60		6	60		2021-22
167	3	60		11	60		2021-22
167	2	60		15	60		2021-22
168	21	60		13	60		2021-22
168	5	60		7	60		2021-22
169	53	61		4	61		2021-22
169	16	61		14	61		2021-22
169	13	61		10	61		2021-22
169	8	61		21	61		2021-22
170	61	61		9	61		2021-22
170	12	61		60	61		2021-22
171	15	61		3	61		2021-22
171	11	61		19	61		2021-22
171	7	61		2	61		2021-22
171	6	61		5	61		2021-22
172	21	62		8	62		2021-22
172	14	62		16	62		2021-22
172	10	62		13	62		2021-22
172	4	62		53	62		2021-22
173	19	62		11	62		2021-22
173	5	62		6	62		2021-22
173	3	62		15	62		2021-22
173	2	62		7	62		2021-22
174	60	62		12	62		2021-22
174	9	62		61	62		2021-22
175	53	63		21	63		2021-22
175	61	63		10	63		2021-22
175	13	63		4	63		2021-22
175	8	63		14	63		2021-22
176	16	63		9	63		2021-22
176	15	63		60	63		2021-22
177	12	63		2	63		2021-22
177	11	63		5	63		2021-22
177	7	63		19	63		2021-22
177	6	63		3	63		2021-22
178	21	64		53	64		2021-22
178	14	64		8	64		2021-22
178	10	64		61	64		2021-22
178	4	64		13	64		2021-22
179	19	64		7	64		2021-22
179	5	64		11	64		2021-22
179	3	64		6	64		2021-22
179	2	64		12	64		2021-22
180	60	64		15	64		2021-22
180	9	64		16	64		2021-22
181	53	65		11	65		2021-22
181	16	65		15	65		2021-22
181	61	65		12	65		2021-22
181	13	65		7	65		2021-22
182	10	65		2	65		2021-22
182	8	65		6	65		2021-22
183	21	65		5	65		2021-22
183	14	65		3	65		2021-22
183	9	65		60	65		2021-22
183	4	65		19	65		2021-22
184	15	66		61	66		2021-22
184	12	66		13	66		2021-22
184	7	66		53	66		2021-22
184	6	66		16	66		2021-22
185	60	66		14	66		2021-22
185	5	66		4	66		2021-22
185	3	66		21	66		2021-22
185	2	66		9	66		2021-22
186	19	66		10	66		2021-22
186	11	66		8	66		2021-22
187	16	67		11	67		2021-22
187	61	67		6	67		2021-22
187	13	67		15	67		2021-22
187	8	67		7	67		2021-22
188	53	67		12	67		2021-22
188	4	67		3	67		2021-22
189	21	67		60	67		2021-22
189	14	67		2	67		2021-22
189	10	67		5	67		2021-22
189	9	67		19	67		2021-22
190	12	68		8	68		2021-22
190	11	68		61	68		2021-22
190	7	68		16	68		2021-22
190	6	68		13	68		2021-22
191	19	68		21	68		2021-22
191	5	68		14	68		2021-22
191	3	68		9	68		2021-22
191	2	68		4	68		2021-22
192	60	68		10	68		2021-22
192	15	68		53	68		2021-22
193	53	69		6	69		2021-22
193	16	69		12	69		2021-22
193	61	69		7	69		2021-22
193	13	69		11	69		2021-22
194	10	69		3	69		2021-22
194	8	69		15	69		2021-22
195	21	69		2	69		2021-22
195	14	69		19	69		2021-22
195	9	69		5	69		2021-22
195	4	69		60	69		2021-22
196	60	70		13	70		2021-22
196	5	70		16	70		2021-22
196	3	70		61	70		2021-22
196	2	70		53	70		2021-22
197	15	70		14	70		2021-22
197	12	70		21	70		2021-22
197	7	70		4	70		2021-22
197	6	70		9	70		2021-22
198	19	70		8	70		2021-22
198	11	70		10	70		2021-22
199	16	71		3	71		2021-22
199	61	71		60	71		2021-22
199	13	71		2	71		2021-22
199	8	71		5	71		2021-22
200	53	71		19	71		2021-22
200	4	71		11	71		2021-22
201	21	71		15	71		2021-22
201	14	71		6	71		2021-22
201	10	71		7	71		2021-22
201	9	71		11	72		2021-22
202	60	72		16	72		2021-22
202	5	72		53	72		2021-22
202	3	72		8	72		2021-22
202	2	72		61	72		2021-22
203	15	72		4	72		2021-22
203	12	72		10	72		2021-22
203	11	73		14	72		2021-22
203	7	72		9	72		2021-22
204	19	72		13	72		2021-22
204	6	72		21	72		2021-22
205	53	73		3	73		2021-22
205	16	73		2	73		2021-22
205	61	73		19	73		2021-22
205	8	73		60	73		2021-22
206	21	73		11	74		2021-22
206	13	73		5	73		2021-22
207	14	73		7	73		2021-22
207	10	73		15	73		2021-22
207	9	73		12	73		2021-22
207	4	73		6	73		2021-22
208	19	74		16	74		2021-22
208	60	74		53	74		2021-22
208	3	74		13	74		2021-22
208	2	74		8	74		2021-22
209	15	74		9	74		2021-22
209	12	74		4	74		2021-22
209	7	74		21	74		2021-22
209	6	74		10	74		2021-22
210	12	74		14	74		2021-22
210	5	74		61	74		2021-22
211	53	75		13	75		2021-22
211	19	75		5	75		2021-22
211	11	75		7	75		2021-22
211	4	75		21	75		2021-22
212	21	76		14	75		2021-22
212	13	76		61	75		2021-22
212	7	76		12	75		2021-22
212	5	76		3	75		2021-22
213	61	76		16	75		2021-22
213	14	76		9	75		2021-22
213	12	76		15	75		2021-22
213	3	76		60	75		2021-22
214	16	76		8	75		2021-22
214	60	76		2	75		2021-22
214	15	76		6	75		2021-22
214	9	76		10	75		2021-22
215	10	76		4	76		2021-22
215	8	76		53	76		2021-22
215	6	76		11	76		2021-22
215	2	76		19	76		2021-22
216	21	77		9	77		2021-22
216	13	77		16	77		2021-22
216	7	77		15	77		2021-22
216	5	77		60	77		2021-22
217	61	77		8	77		2021-22
217	14	77		10	77		2021-22
217	12	77		6	77		2021-22
217	3	77		2	77		2021-22
218	16	78		53	77		2021-22
218	60	78		19	77		2021-22
218	15	78		11	77		2021-22
218	9	78		4	77		2021-22
219	10	78		21	78		2021-22
219	8	78		13	78		2021-22
219	6	78		7	78		2021-22
219	2	78		5	78		2021-22
220	53	78		61	78		2021-22
220	19	78		3	78		2021-22
220	11	78		12	78		2021-22
220	4	78		14	78		2021-22
221	21	79		4	79		2021-22
221	13	79		53	79		2021-22
221	7	79		11	79		2021-22
221	5	79		19	79		2021-22
222	61	79		13	80		2021-22
222	14	79		21	80		2021-22
222	12	79		7	80		2021-22
222	3	79		5	80		2021-22
223	16	79		61	80		2021-22
223	60	79		3	80		2021-22
223	15	79		12	80		2021-22
223	9	79		14	80		2021-22
224	10	79		9	80		2021-22
224	8	79		16	80		2021-22
224	6	79		15	80		2021-22
224	2	79		60	80		2021-22
225	53	80		8	80		2021-22
225	19	80		2	80		2021-22
225	11	80		6	80		2021-22
225	4	80		10	80		2021-22
226	16	81		13	81		2021-22
226	60	81		5	81		2021-22
226	15	81		7	81		2021-22
226	9	81		21	81		2021-22
227	10	81		14	81		2021-22
227	8	81		61	81		2021-22
227	6	81		12	81		2021-22
227	2	81		3	81		2021-22
228	53	81		16	82		2021-22
228	19	81		60	82		2021-22
228	11	81		15	82		2021-22
228	4	81		9	82		2021-22
229	21	82		10	82		2021-22
229	13	82		8	82		2021-22
229	7	82		6	82		2021-22
229	5	82		2	82		2021-22
230	61	82		53	82		2021-22
230	14	82		4	82		2021-22
230	12	82		11	82		2021-22
230	3	82		19	82		2021-22